price_log_id,brand,itinerary_name,region,cabin_category,sail_date,price_usd,recorded_at,_fivetran_synced
PL000010317,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-06-28,5434.4,2026-04-05T21:19:00.324251,2026-04-05T21:19:00.324252
PL000010318,Norwegian,Norwegian Fjords,Europe,Balcony,2025-06-28,5475.63,2026-04-05T21:19:00.324253,2026-04-05T21:19:00.324254
PL000010319,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-06-28,1531.65,2026-04-05T21:19:00.324255,2026-04-05T21:19:00.324255
PL000010320,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-06-28,1653.21,2026-04-05T21:19:00.324257,2026-04-05T21:19:00.324257
PL000010321,Norwegian,Norwegian Fjords,Europe,Inside,2025-07-05,5490.78,2026-04-05T21:19:00.324259,2026-04-05T21:19:00.324259
PL000010322,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-07-05,1274.62,2026-04-05T21:19:00.324260,2026-04-05T21:19:00.324261
PL000010323,Norwegian,Norwegian Fjords,Europe,Balcony,2025-07-05,3549.86,2026-04-05T21:19:00.324262,2026-04-05T21:19:00.324262
PL000010324,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-07-05,5377.93,2026-04-05T21:19:00.324264,2026-04-05T21:19:00.324264
PL000010325,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-07-05,1550.37,2026-04-05T21:19:00.324265,2026-04-05T21:19:00.324266
PL000010326,Norwegian,Norwegian Fjords,Europe,Inside,2025-07-12,3062.13,2026-04-05T21:19:00.324267,2026-04-05T21:19:00.324268
PL000010327,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-07-12,4578.63,2026-04-05T21:19:00.324269,2026-04-05T21:19:00.324270
PL000010328,Norwegian,Norwegian Fjords,Europe,Balcony,2025-07-12,2811.59,2026-04-05T21:19:00.324271,2026-04-05T21:19:00.324271
PL000010329,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-07-12,4014.59,2026-04-05T21:19:00.324272,2026-04-05T21:19:00.324273
PL000010330,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-07-12,4918.16,2026-04-05T21:19:00.324274,2026-04-05T21:19:00.324275
PL000010331,Norwegian,Norwegian Fjords,Europe,Inside,2025-07-19,4942.32,2026-04-05T21:19:00.324276,2026-04-05T21:19:00.324277
PL000010332,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-07-19,1149.06,2026-04-05T21:19:00.324278,2026-04-05T21:19:00.324278
PL000010333,Norwegian,Norwegian Fjords,Europe,Balcony,2025-07-19,3785.22,2026-04-05T21:19:00.324280,2026-04-05T21:19:00.324280
PL000010334,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-07-19,4707.2,2026-04-05T21:19:00.324281,2026-04-05T21:19:00.324282
PL000010335,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-07-19,5852.39,2026-04-05T21:19:00.324283,2026-04-05T21:19:00.324284
PL000010336,Norwegian,Norwegian Fjords,Europe,Inside,2025-07-26,3656.95,2026-04-05T21:19:00.324285,2026-04-05T21:19:00.324286
PL000010337,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-07-26,1278.35,2026-04-05T21:19:00.324287,2026-04-05T21:19:00.324287
PL000010338,Norwegian,Norwegian Fjords,Europe,Balcony,2025-07-26,4702.2,2026-04-05T21:19:00.324289,2026-04-05T21:19:00.324289
PL000010339,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-07-26,5152.59,2026-04-05T21:19:00.324290,2026-04-05T21:19:00.324291
PL000010340,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-07-26,1981.08,2026-04-05T21:19:00.324292,2026-04-05T21:19:00.324293
PL000010341,Norwegian,Norwegian Fjords,Europe,Inside,2025-08-02,5348.94,2026-04-05T21:19:00.324294,2026-04-05T21:19:00.324295
PL000010342,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-08-02,5472.53,2026-04-05T21:19:00.324296,2026-04-05T21:19:00.324296
PL000010343,Norwegian,Norwegian Fjords,Europe,Balcony,2025-08-02,4281.33,2026-04-05T21:19:00.324298,2026-04-05T21:19:00.324298
PL000010344,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-08-02,2407.77,2026-04-05T21:19:00.324299,2026-04-05T21:19:00.324300
PL000010345,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-08-02,5618.44,2026-04-05T21:19:00.324301,2026-04-05T21:19:00.324302
PL000010346,Norwegian,Norwegian Fjords,Europe,Inside,2025-08-09,5298.58,2026-04-05T21:19:00.324303,2026-04-05T21:19:00.324304
PL000010347,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-08-09,1366.4,2026-04-05T21:19:00.324305,2026-04-05T21:19:00.324306
PL000010348,Norwegian,Norwegian Fjords,Europe,Balcony,2025-08-09,5468.97,2026-04-05T21:19:00.324307,2026-04-05T21:19:00.324307
PL000010349,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-08-09,743.74,2026-04-05T21:19:00.324309,2026-04-05T21:19:00.324309
PL000010350,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-08-09,2036.85,2026-04-05T21:19:00.324310,2026-04-05T21:19:00.324311
PL000010351,Norwegian,Norwegian Fjords,Europe,Inside,2025-08-16,5148.06,2026-04-05T21:19:00.324312,2026-04-05T21:19:00.324313
PL000010352,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-08-16,4720.95,2026-04-05T21:19:00.324314,2026-04-05T21:19:00.324315
PL000010353,Norwegian,Norwegian Fjords,Europe,Balcony,2025-08-16,4141.94,2026-04-05T21:19:00.324316,2026-04-05T21:19:00.324317
PL000010354,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-08-16,1811.51,2026-04-05T21:19:00.324318,2026-04-05T21:19:00.324319
PL000010355,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-08-16,2815.7,2026-04-05T21:19:00.324320,2026-04-05T21:19:00.324320
PL000010356,Norwegian,Norwegian Fjords,Europe,Inside,2025-08-23,4452.92,2026-04-05T21:19:00.324322,2026-04-05T21:19:00.324323
PL000010357,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-08-23,5304.46,2026-04-05T21:19:00.324324,2026-04-05T21:19:00.324325
PL000010358,Norwegian,Norwegian Fjords,Europe,Balcony,2025-08-23,1134.22,2026-04-05T21:19:00.324326,2026-04-05T21:19:00.324327
PL000010359,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-08-23,3593.35,2026-04-05T21:19:00.324328,2026-04-05T21:19:00.324329
PL000010360,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-08-23,5960.71,2026-04-05T21:19:00.324330,2026-04-05T21:19:00.324330
PL000010361,Norwegian,Norwegian Fjords,Europe,Inside,2025-08-30,3244.34,2026-04-05T21:19:00.324332,2026-04-05T21:19:00.324333
PL000010362,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-08-30,2722.0,2026-04-05T21:19:00.324334,2026-04-05T21:19:00.324335
PL000010363,Norwegian,Norwegian Fjords,Europe,Balcony,2025-08-30,5819.71,2026-04-05T21:19:00.324336,2026-04-05T21:19:00.324337
PL000010364,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-08-30,3643.95,2026-04-05T21:19:00.324338,2026-04-05T21:19:00.324338
PL000010365,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-08-30,4023.78,2026-04-05T21:19:00.324340,2026-04-05T21:19:00.324340
PL000010366,Norwegian,Norwegian Fjords,Europe,Inside,2025-09-06,2992.69,2026-04-05T21:19:00.324342,2026-04-05T21:19:00.324343
PL000010367,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-09-06,2510.33,2026-04-05T21:19:00.324344,2026-04-05T21:19:00.324345
PL000010368,Norwegian,Norwegian Fjords,Europe,Balcony,2025-09-06,2195.03,2026-04-05T21:19:00.324346,2026-04-05T21:19:00.324347
PL000010369,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-09-06,3280.51,2026-04-05T21:19:00.324348,2026-04-05T21:19:00.324348
PL000010370,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-09-06,1119.23,2026-04-05T21:19:00.324350,2026-04-05T21:19:00.324350
PL000010371,Norwegian,Norwegian Fjords,Europe,Inside,2025-09-13,1358.41,2026-04-05T21:19:00.324352,2026-04-05T21:19:00.324353
PL000010372,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-09-13,2924.14,2026-04-05T21:19:00.324354,2026-04-05T21:19:00.324355
PL000010373,Norwegian,Norwegian Fjords,Europe,Balcony,2025-09-13,4923.12,2026-04-05T21:19:00.324356,2026-04-05T21:19:00.324357
PL000010374,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-09-13,1386.66,2026-04-05T21:19:00.324358,2026-04-05T21:19:00.324358
PL000010375,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-09-13,1821.46,2026-04-05T21:19:00.324360,2026-04-05T21:19:00.324360
PL000010376,Norwegian,Norwegian Fjords,Europe,Inside,2025-09-20,3008.3,2026-04-05T21:19:00.324362,2026-04-05T21:19:00.324363
PL000010377,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-09-20,1214.53,2026-04-05T21:19:00.324364,2026-04-05T21:19:00.324365
PL000010378,Norwegian,Norwegian Fjords,Europe,Balcony,2025-09-20,1216.29,2026-04-05T21:19:00.324366,2026-04-05T21:19:00.324366
PL000010379,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-09-20,830.08,2026-04-05T21:19:00.324368,2026-04-05T21:19:00.324368
PL000010380,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-09-20,641.8,2026-04-05T21:19:00.324370,2026-04-05T21:19:00.324370
PL000010381,Norwegian,Norwegian Fjords,Europe,Inside,2025-09-27,2659.9,2026-04-05T21:19:00.324372,2026-04-05T21:19:00.324373
PL000010382,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-09-27,2503.09,2026-04-05T21:19:00.324374,2026-04-05T21:19:00.324375
PL000010383,Norwegian,Norwegian Fjords,Europe,Balcony,2025-09-27,4092.7,2026-04-05T21:19:00.324376,2026-04-05T21:19:00.324377
PL000010384,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-09-27,3894.03,2026-04-05T21:19:00.324378,2026-04-05T21:19:00.324378
PL000010385,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-09-27,2914.2,2026-04-05T21:19:00.324380,2026-04-05T21:19:00.324380
PL000010386,Norwegian,Norwegian Fjords,Europe,Inside,2025-10-04,2910.77,2026-04-05T21:19:00.324382,2026-04-05T21:19:00.324383
PL000010387,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-10-04,2567.26,2026-04-05T21:19:00.324384,2026-04-05T21:19:00.324384
PL000010388,Norwegian,Norwegian Fjords,Europe,Balcony,2025-10-04,2735.21,2026-04-05T21:19:00.324386,2026-04-05T21:19:00.324386
PL000010389,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-10-04,3496.47,2026-04-05T21:19:00.324388,2026-04-05T21:19:00.324388
PL000010390,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-10-04,4366.07,2026-04-05T21:19:00.324390,2026-04-05T21:19:00.324390
PL000010391,Norwegian,Norwegian Fjords,Europe,Inside,2025-10-11,2310.66,2026-04-05T21:19:00.324392,2026-04-05T21:19:00.324392
PL000010392,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-10-11,1593.67,2026-04-05T21:19:00.324394,2026-04-05T21:19:00.324394
PL000010393,Norwegian,Norwegian Fjords,Europe,Balcony,2025-10-11,2362.55,2026-04-05T21:19:00.324396,2026-04-05T21:19:00.324396
PL000010394,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-10-11,2228.31,2026-04-05T21:19:00.324398,2026-04-05T21:19:00.324398
PL000010395,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-10-11,2118.59,2026-04-05T21:19:00.324400,2026-04-05T21:19:00.324400
PL000010396,Norwegian,Norwegian Fjords,Europe,Inside,2025-10-18,1050.24,2026-04-05T21:19:00.324402,2026-04-05T21:19:00.324402
PL000010397,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-10-18,853.61,2026-04-05T21:19:00.324404,2026-04-05T21:19:00.324404
PL000010398,Norwegian,Norwegian Fjords,Europe,Balcony,2025-10-18,4692.61,2026-04-05T21:19:00.324406,2026-04-05T21:19:00.324406
PL000010399,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-10-18,3440.03,2026-04-05T21:19:00.324407,2026-04-05T21:19:00.324408
PL000010400,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-10-18,4396.01,2026-04-05T21:19:00.324409,2026-04-05T21:19:00.324410
PL000010401,Norwegian,Norwegian Fjords,Europe,Inside,2025-10-25,4581.18,2026-04-05T21:19:00.324411,2026-04-05T21:19:00.324412
PL000010402,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-10-25,1060.19,2026-04-05T21:19:00.324413,2026-04-05T21:19:00.324414
PL000010403,Norwegian,Norwegian Fjords,Europe,Balcony,2025-10-25,1422.59,2026-04-05T21:19:00.324415,2026-04-05T21:19:00.324416
PL000010404,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-10-25,1924.34,2026-04-05T21:19:00.324417,2026-04-05T21:19:00.324418
PL000010405,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-10-25,4306.7,2026-04-05T21:19:00.324419,2026-04-05T21:19:00.324420
PL000010406,Norwegian,Norwegian Fjords,Europe,Inside,2025-11-01,3224.94,2026-04-05T21:19:00.324421,2026-04-05T21:19:00.324422
PL000010407,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-11-01,1422.78,2026-04-05T21:19:00.324423,2026-04-05T21:19:00.324424
PL000010408,Norwegian,Norwegian Fjords,Europe,Balcony,2025-11-01,1407.23,2026-04-05T21:19:00.324425,2026-04-05T21:19:00.324426
PL000010409,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-11-01,3838.75,2026-04-05T21:19:00.324427,2026-04-05T21:19:00.324428
PL000010410,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-11-01,4495.6,2026-04-05T21:19:00.324429,2026-04-05T21:19:00.324429
PL000010411,Norwegian,Norwegian Fjords,Europe,Inside,2025-11-08,4521.82,2026-04-05T21:19:00.324431,2026-04-05T21:19:00.324432
PL000010412,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-11-08,1141.93,2026-04-05T21:19:00.324433,2026-04-05T21:19:00.324434
PL000010413,Norwegian,Norwegian Fjords,Europe,Balcony,2025-11-08,4482.86,2026-04-05T21:19:00.324435,2026-04-05T21:19:00.324436
PL000010414,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-11-08,4178.46,2026-04-05T21:19:00.324437,2026-04-05T21:19:00.324437
PL000010415,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-11-08,3441.52,2026-04-05T21:19:00.324439,2026-04-05T21:19:00.324439
PL000010416,Norwegian,Norwegian Fjords,Europe,Inside,2025-11-15,3570.22,2026-04-05T21:19:00.324441,2026-04-05T21:19:00.324442
PL000010417,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-11-15,2950.61,2026-04-05T21:19:00.324443,2026-04-05T21:19:00.324444
PL000010418,Norwegian,Norwegian Fjords,Europe,Balcony,2025-11-15,1762.71,2026-04-05T21:19:00.324445,2026-04-05T21:19:00.324445
PL000010419,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-11-15,1131.11,2026-04-05T21:19:00.324447,2026-04-05T21:19:00.324447
PL000010420,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-11-15,879.64,2026-04-05T21:19:00.324449,2026-04-05T21:19:00.324449
PL000010421,Norwegian,Norwegian Fjords,Europe,Inside,2025-11-22,1620.84,2026-04-05T21:19:00.324451,2026-04-05T21:19:00.324452
PL000010422,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-11-22,4746.89,2026-04-05T21:19:00.324453,2026-04-05T21:19:00.324454
PL000010423,Norwegian,Norwegian Fjords,Europe,Balcony,2025-11-22,3290.21,2026-04-05T21:19:00.324455,2026-04-05T21:19:00.324455
PL000010424,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-11-22,2566.4,2026-04-05T21:19:00.324457,2026-04-05T21:19:00.324457
PL000010425,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-11-22,1535.4,2026-04-05T21:19:00.324459,2026-04-05T21:19:00.324459
PL000010426,Norwegian,Norwegian Fjords,Europe,Inside,2025-11-29,1942.53,2026-04-05T21:19:00.324461,2026-04-05T21:19:00.324461
PL000010427,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-11-29,3185.53,2026-04-05T21:19:00.324463,2026-04-05T21:19:00.324463
PL000010428,Norwegian,Norwegian Fjords,Europe,Balcony,2025-11-29,3443.44,2026-04-05T21:19:00.324465,2026-04-05T21:19:00.324465
PL000010429,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-11-29,793.75,2026-04-05T21:19:00.324467,2026-04-05T21:19:00.324467
PL000010430,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-11-29,4340.75,2026-04-05T21:19:00.324469,2026-04-05T21:19:00.324469
PL000010431,Norwegian,Norwegian Fjords,Europe,Inside,2025-12-06,4241.96,2026-04-05T21:19:00.324471,2026-04-05T21:19:00.324471
PL000010432,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-12-06,770.57,2026-04-05T21:19:00.324473,2026-04-05T21:19:00.324473
PL000010433,Norwegian,Norwegian Fjords,Europe,Balcony,2025-12-06,1501.22,2026-04-05T21:19:00.324475,2026-04-05T21:19:00.324475
PL000010434,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-12-06,4817.94,2026-04-05T21:19:00.324476,2026-04-05T21:19:00.324477
PL000010435,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-12-06,1579.79,2026-04-05T21:19:00.324478,2026-04-05T21:19:00.324479
PL000010436,Norwegian,Norwegian Fjords,Europe,Inside,2025-12-13,4695.91,2026-04-05T21:19:00.324481,2026-04-05T21:19:00.324481
PL000010437,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-12-13,1191.05,2026-04-05T21:19:00.324482,2026-04-05T21:19:00.324483
PL000010438,Norwegian,Norwegian Fjords,Europe,Balcony,2025-12-13,1699.11,2026-04-05T21:19:00.324484,2026-04-05T21:19:00.324485
PL000010439,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-12-13,857.17,2026-04-05T21:19:00.324486,2026-04-05T21:19:00.324487
PL000010440,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-12-13,2211.66,2026-04-05T21:19:00.324488,2026-04-05T21:19:00.324489
PL000010441,Norwegian,Norwegian Fjords,Europe,Inside,2025-12-20,3557.57,2026-04-05T21:19:00.324490,2026-04-05T21:19:00.324491
PL000010442,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-12-20,3193.88,2026-04-05T21:19:00.324492,2026-04-05T21:19:00.324493
PL000010443,Norwegian,Norwegian Fjords,Europe,Balcony,2025-12-20,3881.01,2026-04-05T21:19:00.324494,2026-04-05T21:19:00.324495
PL000010444,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-12-20,848.1,2026-04-05T21:19:00.324496,2026-04-05T21:19:00.324497
PL000010445,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-12-20,1054.78,2026-04-05T21:19:00.324498,2026-04-05T21:19:00.324498
PL000010446,Norwegian,Norwegian Fjords,Europe,Inside,2025-12-27,1681.95,2026-04-05T21:19:00.324500,2026-04-05T21:19:00.324501
PL000010447,Norwegian,Norwegian Fjords,Europe,Oceanview,2025-12-27,2331.85,2026-04-05T21:19:00.324502,2026-04-05T21:19:00.324502
PL000010448,Norwegian,Norwegian Fjords,Europe,Balcony,2025-12-27,872.01,2026-04-05T21:19:00.324504,2026-04-05T21:19:00.324504
PL000010449,Norwegian,Norwegian Fjords,Europe,Mini-Suite,2025-12-27,4877.85,2026-04-05T21:19:00.324506,2026-04-05T21:19:00.324506
PL000010450,Norwegian,Norwegian Fjords,Europe,Haven Suite,2025-12-27,2572.32,2026-04-05T21:19:00.324508,2026-04-05T21:19:00.324508
PL000010451,Oceania,Norwegian Fjords,Europe,Inside,2022-01-01,12822.29,2026-04-05T21:19:00.324510,2026-04-05T21:19:00.324511
PL000010452,Oceania,Norwegian Fjords,Europe,Oceanview,2022-01-01,7657.75,2026-04-05T21:19:00.324512,2026-04-05T21:19:00.324513
PL000010453,Oceania,Norwegian Fjords,Europe,Veranda,2022-01-01,5678.19,2026-04-05T21:19:00.324514,2026-04-05T21:19:00.324514
PL000010454,Oceania,Norwegian Fjords,Europe,Concierge,2022-01-01,4700.82,2026-04-05T21:19:00.324516,2026-04-05T21:19:00.324516
PL000010455,Oceania,Norwegian Fjords,Europe,Penthouse,2022-01-01,6159.32,2026-04-05T21:19:00.324518,2026-04-05T21:19:00.324518
PL000010456,Oceania,Norwegian Fjords,Europe,Inside,2022-01-08,12036.42,2026-04-05T21:19:00.324520,2026-04-05T21:19:00.324520
PL000010457,Oceania,Norwegian Fjords,Europe,Oceanview,2022-01-08,8397.36,2026-04-05T21:19:00.324522,2026-04-05T21:19:00.324522
PL000010458,Oceania,Norwegian Fjords,Europe,Veranda,2022-01-08,7518.61,2026-04-05T21:19:00.324524,2026-04-05T21:19:00.324524
PL000010459,Oceania,Norwegian Fjords,Europe,Concierge,2022-01-08,7809.56,2026-04-05T21:19:00.324526,2026-04-05T21:19:00.324526
PL000010460,Oceania,Norwegian Fjords,Europe,Penthouse,2022-01-08,11192.36,2026-04-05T21:19:00.324527,2026-04-05T21:19:00.324528
PL000010461,Oceania,Norwegian Fjords,Europe,Inside,2022-01-15,11478.93,2026-04-05T21:19:00.324530,2026-04-05T21:19:00.324530
PL000010462,Oceania,Norwegian Fjords,Europe,Oceanview,2022-01-15,5577.35,2026-04-05T21:19:00.324531,2026-04-05T21:19:00.324532
PL000010463,Oceania,Norwegian Fjords,Europe,Veranda,2022-01-15,7981.83,2026-04-05T21:19:00.324533,2026-04-05T21:19:00.324534
PL000010464,Oceania,Norwegian Fjords,Europe,Concierge,2022-01-15,12327.04,2026-04-05T21:19:00.324535,2026-04-05T21:19:00.324536
PL000010465,Oceania,Norwegian Fjords,Europe,Penthouse,2022-01-15,10101.07,2026-04-05T21:19:00.324537,2026-04-05T21:19:00.324538
PL000010466,Oceania,Norwegian Fjords,Europe,Inside,2022-01-22,2901.78,2026-04-05T21:19:00.324540,2026-04-05T21:19:00.324540
PL000010467,Oceania,Norwegian Fjords,Europe,Oceanview,2022-01-22,6015.1,2026-04-05T21:19:00.324542,2026-04-05T21:19:00.324542
PL000010468,Oceania,Norwegian Fjords,Europe,Veranda,2022-01-22,5020.38,2026-04-05T21:19:00.324544,2026-04-05T21:19:00.324544
PL000010469,Oceania,Norwegian Fjords,Europe,Concierge,2022-01-22,10927.81,2026-04-05T21:19:00.324545,2026-04-05T21:19:00.324546
PL000010470,Oceania,Norwegian Fjords,Europe,Penthouse,2022-01-22,7472.18,2026-04-05T21:19:00.324547,2026-04-05T21:19:00.324548
PL000010471,Oceania,Norwegian Fjords,Europe,Inside,2022-01-29,3341.01,2026-04-05T21:19:00.324549,2026-04-05T21:19:00.324550
PL000010472,Oceania,Norwegian Fjords,Europe,Oceanview,2022-01-29,2816.89,2026-04-05T21:19:00.324551,2026-04-05T21:19:00.324552
PL000010473,Oceania,Norwegian Fjords,Europe,Veranda,2022-01-29,3314.55,2026-04-05T21:19:00.324553,2026-04-05T21:19:00.324554
PL000010474,Oceania,Norwegian Fjords,Europe,Concierge,2022-01-29,8967.74,2026-04-05T21:19:00.324555,2026-04-05T21:19:00.324556
PL000010475,Oceania,Norwegian Fjords,Europe,Penthouse,2022-01-29,7583.73,2026-04-05T21:19:00.324557,2026-04-05T21:19:00.324558
PL000010476,Oceania,Norwegian Fjords,Europe,Inside,2022-02-05,12252.63,2026-04-05T21:19:00.324559,2026-04-05T21:19:00.324560
PL000010477,Oceania,Norwegian Fjords,Europe,Oceanview,2022-02-05,10391.41,2026-04-05T21:19:00.324561,2026-04-05T21:19:00.324562
PL000010478,Oceania,Norwegian Fjords,Europe,Veranda,2022-02-05,3568.55,2026-04-05T21:19:00.324563,2026-04-05T21:19:00.324564
PL000010479,Oceania,Norwegian Fjords,Europe,Concierge,2022-02-05,4515.98,2026-04-05T21:19:00.324565,2026-04-05T21:19:00.324566
PL000010480,Oceania,Norwegian Fjords,Europe,Penthouse,2022-02-05,7117.02,2026-04-05T21:19:00.324567,2026-04-05T21:19:00.324568
PL000010481,Oceania,Norwegian Fjords,Europe,Inside,2022-02-12,8987.6,2026-04-05T21:19:00.324569,2026-04-05T21:19:00.324570
PL000010482,Oceania,Norwegian Fjords,Europe,Oceanview,2022-02-12,8260.09,2026-04-05T21:19:00.324571,2026-04-05T21:19:00.324572
PL000010483,Oceania,Norwegian Fjords,Europe,Veranda,2022-02-12,11929.98,2026-04-05T21:19:00.324573,2026-04-05T21:19:00.324574
PL000010484,Oceania,Norwegian Fjords,Europe,Concierge,2022-02-12,4819.79,2026-04-05T21:19:00.324575,2026-04-05T21:19:00.324575
