dining,spa,excursions,beverage,casino,retail,booking_id,guest_id,brand,sail_date,total_onboard_spend_usd,_fivetran_synced
558.85,92.91,322.74,666.85,521.05,280.13,BK0017834,G0011278,Norwegian,2022-09-12,2442.53,2026-04-05T21:18:59.630369
0.0,1064.46,279.43,0.0,524.5,1185.79,BK0017835,G0014239,Regent,2025-02-01,3054.18,2026-04-05T21:18:59.630388
262.84,124.25,614.34,257.03,106.73,1.09,BK0017836,G0015413,Norwegian,2022-02-18,1366.28,2026-04-05T21:18:59.630409
0.0,841.55,1723.4,0.0,387.98,80.59,BK0017837,G0005492,Regent,2025-10-09,3033.52,2026-04-05T21:18:59.630427
124.65,423.08,232.09,113.91,191.95,412.69,BK0017838,G0001900,Oceania,2024-11-30,1498.37,2026-04-05T21:18:59.630446
214.43,108.32,519.72,468.03,983.01,68.44,BK0017839,G0014437,Norwegian,2025-01-03,2361.95,2026-04-05T21:18:59.630463
0.0,242.93,1268.92,0.0,55.35,274.7,BK0017840,G0003486,Regent,2023-10-03,1841.9,2026-04-05T21:18:59.630482
634.09,251.78,2769.09,459.43,364.94,452.35,BK0017841,G0001291,Norwegian,2024-02-09,4931.68,2026-04-05T21:18:59.630500
0.0,1139.78,2228.53,0.0,316.01,766.46,BK0017842,G0006727,Regent,2025-06-15,4450.78,2026-04-05T21:18:59.630518
292.31,313.74,79.62,654.04,593.09,15.72,BK0017843,G0013430,Norwegian,2025-07-10,1948.52,2026-04-05T21:18:59.630536
252.88,671.48,752.75,224.09,116.73,540.34,BK0017844,G0005399,Oceania,2022-08-24,2558.27,2026-04-05T21:18:59.630555
271.5,611.75,2368.27,224.14,101.13,468.62,BK0017845,G0006340,Oceania,2023-07-11,4045.41,2026-04-05T21:18:59.630573
45.41,127.08,527.9,197.84,80.66,71.99,BK0017846,G0010291,Oceania,2022-06-23,1050.88,2026-04-05T21:18:59.630591
86.69,538.04,1543.75,399.41,294.76,1024.13,BK0017847,G0019671,Oceania,2023-05-07,3886.78,2026-04-05T21:18:59.630609
206.93,782.1,866.53,203.53,3.48,273.64,BK0017849,G0015082,Oceania,2024-07-30,2336.21,2026-04-05T21:18:59.630627
94.7,468.98,776.23,237.43,45.36,494.0,BK0017850,G0001158,Oceania,2023-01-23,2116.7,2026-04-05T21:18:59.630645
782.72,797.23,1330.15,1309.22,425.58,722.16,BK0017851,G0018182,Norwegian,2024-01-18,5367.06,2026-04-05T21:18:59.630664
116.77,36.89,76.33,238.44,223.4,75.73,BK0017852,G0006267,Norwegian,2022-01-04,767.56,2026-04-05T21:18:59.630682
0.0,1086.4,2923.78,0.0,124.08,557.5,BK0017853,G0007639,Regent,2025-04-23,4691.76,2026-04-05T21:18:59.630700
0.0,118.82,5752.07,0.0,137.2,975.88,BK0017854,G0001582,Regent,2022-10-09,6983.97,2026-04-05T21:18:59.630717
247.74,367.02,1072.16,290.46,256.81,197.29,BK0017855,G0015318,Norwegian,2025-07-13,2431.48,2026-04-05T21:18:59.630734
335.14,24.03,471.39,57.61,888.29,206.84,BK0017856,G0009526,Norwegian,2025-04-02,1983.3,2026-04-05T21:18:59.630751
100.06,310.07,593.25,174.92,553.23,325.85,BK0017857,G0008689,Norwegian,2022-11-05,2057.38,2026-04-05T21:18:59.630767
68.28,266.06,10.85,636.09,378.45,391.67,BK0017858,G0015048,Norwegian,2024-07-25,1751.4,2026-04-05T21:18:59.630783
67.74,728.28,109.35,1317.63,949.03,371.37,BK0017859,G0005538,Norwegian,2025-10-16,3543.4,2026-04-05T21:18:59.630800
223.88,1066.72,1266.63,122.82,129.22,808.33,BK0017860,G0019354,Oceania,2023-09-08,3617.6,2026-04-05T21:18:59.630816
219.67,491.85,1272.62,862.68,1231.6,462.26,BK0017861,G0009326,Norwegian,2022-04-14,4540.68,2026-04-05T21:18:59.630833
654.39,192.42,690.41,177.7,60.02,135.28,BK0017862,G0006271,Norwegian,2022-01-19,1910.22,2026-04-05T21:18:59.630851
0.0,281.94,199.37,0.0,169.57,2.28,BK0017863,G0019265,Regent,2024-01-30,653.16,2026-04-05T21:18:59.630869
156.91,247.81,1192.16,183.3,330.64,1164.03,BK0017864,G0019791,Oceania,2023-09-05,3274.85,2026-04-05T21:18:59.630887
0.0,125.33,2153.74,0.0,354.37,582.5,BK0017865,G0005735,Regent,2024-08-30,3215.94,2026-04-05T21:18:59.630905
378.9,183.21,428.14,122.46,514.88,23.52,BK0017866,G0018763,Norwegian,2023-12-05,1651.11,2026-04-05T21:18:59.630923
536.75,332.27,429.09,288.0,856.03,331.56,BK0017867,G0007234,Norwegian,2022-03-03,2773.7,2026-04-05T21:18:59.630941
0.0,189.29,2160.23,0.0,87.51,88.28,BK0017868,G0008989,Regent,2023-02-03,2525.31,2026-04-05T21:18:59.630959
1136.33,455.43,2835.61,1500.84,1020.74,353.12,BK0017870,G0002014,Norwegian,2025-01-14,7302.07,2026-04-05T21:18:59.630978
0.0,183.09,761.59,0.0,21.87,336.95,BK0017871,G0017679,Regent,2023-06-17,1303.5,2026-04-05T21:18:59.630996
0.0,1600.65,7467.62,0.0,24.48,607.2,BK0017872,G0006888,Regent,2024-12-14,9699.95,2026-04-05T21:18:59.631016
83.63,155.96,23.61,27.74,207.92,152.08,BK0017873,G0012475,Norwegian,2024-08-04,650.94,2026-04-05T21:18:59.631034
186.8,106.57,189.48,225.88,152.82,680.04,BK0017874,G0014606,Oceania,2022-06-07,1541.59,2026-04-05T21:18:59.631052
583.42,273.76,1059.58,286.5,93.53,99.24,BK0017875,G0017365,Norwegian,2024-07-01,2396.03,2026-04-05T21:18:59.631070
0.0,529.18,1209.06,0.0,170.15,346.18,BK0017877,G0010865,Regent,2022-10-12,2254.57,2026-04-05T21:18:59.631088
441.36,13.3,1789.25,788.36,1403.1,500.35,BK0017878,G0014702,Norwegian,2024-08-14,4935.72,2026-04-05T21:18:59.631107
8.82,297.38,1342.23,324.49,190.65,257.28,BK0017880,G0002332,Oceania,2024-01-17,2420.85,2026-04-05T21:18:59.631125
175.91,37.97,3.07,518.32,813.79,298.0,BK0017881,G0008173,Norwegian,2023-07-25,1847.06,2026-04-05T21:18:59.631143
137.55,91.11,1557.46,573.93,805.74,188.5,BK0017882,G0002098,Norwegian,2024-12-25,3354.29,2026-04-05T21:18:59.631161
0.0,443.13,642.78,0.0,147.75,71.27,BK0017884,G0018801,Regent,2025-07-09,1304.93,2026-04-05T21:18:59.631179
0.0,46.12,3203.94,0.0,130.87,969.97,BK0017885,G0010295,Regent,2022-08-07,4350.9,2026-04-05T21:18:59.631197
0.0,15.79,2864.43,0.0,371.81,290.26,BK0017886,G0017008,Regent,2025-02-02,3542.29,2026-04-05T21:18:59.631215
0.0,696.82,2778.45,0.0,169.94,821.42,BK0017887,G0015045,Regent,2024-08-18,4466.63,2026-04-05T21:18:59.631231
396.25,879.51,1342.84,316.67,123.91,314.58,BK0017888,G0014481,Oceania,2024-06-07,3373.76,2026-04-05T21:18:59.631247
316.83,389.47,125.74,37.25,98.93,22.74,BK0017889,G0003919,Norwegian,2025-01-22,990.96,2026-04-05T21:18:59.631264
939.06,160.59,1710.65,1221.41,1953.98,537.5,BK0017890,G0017316,Norwegian,2024-08-02,6523.19,2026-04-05T21:18:59.631280
415.64,460.05,253.7,44.16,111.52,346.47,BK0017891,G0010920,Norwegian,2022-01-19,1631.54,2026-04-05T21:18:59.631297
1150.53,866.29,2930.18,1279.64,298.97,738.21,BK0017892,G0000665,Norwegian,2024-07-08,7263.82,2026-04-05T21:18:59.631313
0.0,374.52,2115.91,0.0,245.77,672.81,BK0017893,G0002559,Regent,2025-11-24,3409.01,2026-04-05T21:18:59.631329
513.36,1590.19,4075.63,122.87,159.42,586.65,BK0017895,G0017702,Oceania,2025-09-15,7048.12,2026-04-05T21:18:59.631347
216.16,747.51,2001.24,355.85,1459.83,266.42,BK0017896,G0003578,Norwegian,2023-08-23,5047.01,2026-04-05T21:18:59.631365
662.76,582.17,1728.4,909.63,958.93,288.81,BK0017898,G0012942,Norwegian,2024-12-24,5130.7,2026-04-05T21:18:59.631383
0.0,555.1,1891.47,0.0,316.04,15.59,BK0017899,G0001908,Regent,2023-02-27,2778.2,2026-04-05T21:18:59.631401
0.0,802.91,701.36,0.0,342.6,818.71,BK0017900,G0002419,Regent,2025-08-15,2665.58,2026-04-05T21:18:59.631419
351.27,363.85,286.62,332.31,946.68,349.29,BK0017901,G0009841,Norwegian,2023-01-26,2630.02,2026-04-05T21:18:59.631438
175.15,246.71,681.42,176.61,61.41,27.72,BK0017902,G0006436,Norwegian,2024-12-24,1369.02,2026-04-05T21:18:59.631456
53.46,487.26,425.53,666.16,632.79,56.85,BK0017903,G0017831,Norwegian,2024-06-14,2322.05,2026-04-05T21:18:59.631482
344.92,1082.87,3020.05,344.75,186.77,380.2,BK0017904,G0015002,Oceania,2022-12-04,5359.56,2026-04-05T21:18:59.631501
148.46,129.6,547.01,180.29,117.17,12.11,BK0017905,G0012680,Norwegian,2023-01-29,1134.64,2026-04-05T21:18:59.631519
0.0,16.97,3191.86,0.0,69.91,640.34,BK0017906,G0012401,Regent,2022-08-10,3919.08,2026-04-05T21:18:59.631537
337.62,27.53,1106.31,641.23,645.58,369.5,BK0017907,G0002772,Norwegian,2022-06-14,3127.77,2026-04-05T21:18:59.631555
168.3,1215.18,2054.7,385.07,243.64,703.57,BK0017908,G0014580,Oceania,2023-08-29,4770.46,2026-04-05T21:18:59.631573
674.59,374.8,2662.11,282.9,1514.73,606.37,BK0017909,G0018809,Norwegian,2023-03-12,6115.5,2026-04-05T21:18:59.631592
45.65,274.59,635.6,248.92,589.23,17.45,BK0017910,G0010524,Norwegian,2024-01-08,1811.44,2026-04-05T21:18:59.631610
551.9,282.17,517.77,442.41,730.38,97.97,BK0017911,G0002342,Norwegian,2024-10-31,2622.6,2026-04-05T21:18:59.631628
2.87,494.83,1033.19,163.72,1.4,516.02,BK0017912,G0013345,Oceania,2022-06-11,2212.03,2026-04-05T21:18:59.631647
0.0,566.41,1710.55,0.0,236.41,547.89,BK0017913,G0014299,Regent,2023-01-29,3061.26,2026-04-05T21:18:59.631670
0.0,1021.08,886.81,0.0,285.93,418.06,BK0017914,G0015864,Regent,2025-07-12,2611.88,2026-04-05T21:18:59.631688
275.75,225.31,206.29,39.22,165.46,100.6,BK0017917,G0007757,Norwegian,2024-07-10,1012.63,2026-04-05T21:18:59.631706
139.7,234.46,105.3,120.96,84.02,281.92,BK0017919,G0004783,Oceania,2023-04-03,966.36,2026-04-05T21:18:59.631723
124.91,108.52,2186.38,348.27,35.85,546.2,BK0017920,G0004434,Oceania,2025-06-28,3350.13,2026-04-05T21:18:59.631744
0.0,438.7,3782.15,0.0,111.39,871.39,BK0017921,G0006218,Regent,2022-06-25,5203.63,2026-04-05T21:18:59.631761
492.67,222.85,1292.71,782.22,887.77,18.78,BK0017922,G0006237,Norwegian,2022-04-11,3697.0,2026-04-05T21:18:59.631778
429.56,221.67,990.76,203.59,435.52,125.08,BK0017924,G0017583,Norwegian,2024-02-08,2406.18,2026-04-05T21:18:59.631794
277.74,1195.49,436.35,406.18,197.34,634.21,BK0017925,G0012432,Oceania,2025-02-24,3147.31,2026-04-05T21:18:59.631811
289.98,658.56,2172.71,88.4,167.97,506.32,BK0017926,G0009699,Oceania,2022-01-24,3883.94,2026-04-05T21:18:59.631827
325.02,30.73,743.31,450.82,138.31,3.44,BK0017927,G0016957,Norwegian,2025-01-27,1691.63,2026-04-05T21:18:59.631845
462.08,319.94,483.16,708.92,461.74,173.04,BK0017928,G0015977,Norwegian,2025-10-20,2608.88,2026-04-05T21:18:59.631863
0.0,245.27,2249.4,0.0,6.58,777.83,BK0017929,G0006858,Regent,2022-02-10,3279.08,2026-04-05T21:18:59.631881
238.94,80.9,1487.68,690.77,340.09,42.11,BK0017930,G0005583,Norwegian,2023-11-13,2880.49,2026-04-05T21:18:59.631899
109.62,48.11,621.89,255.33,161.63,132.19,BK0017931,G0016197,Norwegian,2023-07-09,1328.77,2026-04-05T21:18:59.631917
250.75,74.44,919.2,388.34,235.05,216.0,BK0017932,G0009082,Norwegian,2023-02-08,2083.78,2026-04-05T21:18:59.631936
147.8,186.58,1000.9,159.11,30.45,259.32,BK0017933,G0007667,Oceania,2024-10-15,1784.16,2026-04-05T21:18:59.631954
321.94,213.49,853.64,527.16,384.93,80.31,BK0017934,G0015662,Norwegian,2024-12-03,2381.47,2026-04-05T21:18:59.631972
162.98,370.29,1716.04,286.55,197.04,672.69,BK0017935,G0010661,Oceania,2023-11-08,3405.59,2026-04-05T21:18:59.631990
37.9,48.84,139.26,39.85,153.56,41.71,BK0017937,G0016259,Norwegian,2023-06-27,461.12,2026-04-05T21:18:59.632008
557.64,422.97,1355.19,282.06,87.22,227.33,BK0017938,G0011809,Norwegian,2022-06-01,2932.41,2026-04-05T21:18:59.632027
0.0,586.05,3271.52,0.0,103.74,811.73,BK0017939,G0006224,Regent,2023-01-02,4773.04,2026-04-05T21:18:59.632045
0.0,633.97,3360.17,0.0,386.19,327.46,BK0017940,G0018192,Regent,2022-07-11,4707.79,2026-04-05T21:18:59.632063
71.39,450.17,2433.01,509.28,284.7,365.44,BK0017941,G0013470,Oceania,2025-04-09,4113.99,2026-04-05T21:18:59.632081
50.39,484.35,1415.21,360.65,762.6,150.37,BK0017942,G0005354,Norwegian,2023-10-28,3223.57,2026-04-05T21:18:59.632099
70.22,40.36,1352.83,466.33,579.94,334.27,BK0017943,G0017974,Norwegian,2022-12-03,2843.95,2026-04-05T21:18:59.632117
278.05,420.08,800.55,12.96,147.59,81.85,BK0017944,G0013895,Oceania,2025-12-28,1741.08,2026-04-05T21:18:59.632135
0.0,465.63,4435.55,0.0,589.59,881.96,BK0017946,G0009571,Regent,2023-07-28,6372.73,2026-04-05T21:18:59.632154
72.53,219.09,572.14,182.41,30.85,541.9,BK0017947,G0008545,Oceania,2022-05-23,1618.92,2026-04-05T21:18:59.632172
46.68,12.66,136.83,331.18,221.14,173.24,BK0017948,G0005736,Norwegian,2022-05-04,921.73,2026-04-05T21:18:59.632190
476.04,326.05,997.76,222.21,524.07,340.15,BK0017949,G0013093,Norwegian,2022-01-31,2886.28,2026-04-05T21:18:59.632208
320.53,368.7,181.24,501.9,1319.64,133.41,BK0017950,G0009687,Norwegian,2024-11-27,2825.42,2026-04-05T21:18:59.632225
120.91,300.65,307.25,332.7,19.79,126.95,BK0017951,G0015552,Norwegian,2023-07-13,1208.25,2026-04-05T21:18:59.632241
0.0,522.95,3762.26,0.0,42.38,861.57,BK0017952,G0014420,Regent,2024-03-30,5189.16,2026-04-05T21:18:59.632257
96.35,75.59,502.35,312.1,419.98,66.1,BK0017953,G0011348,Norwegian,2022-01-18,1472.47,2026-04-05T21:18:59.632274
413.21,193.94,965.71,828.37,1499.34,401.16,BK0017954,G0000716,Norwegian,2022-04-05,4301.73,2026-04-05T21:18:59.632290
478.22,115.34,989.6,230.26,409.51,138.55,BK0017955,G0016985,Norwegian,2023-09-22,2361.48,2026-04-05T21:18:59.632307
137.22,4.65,1584.39,402.29,722.69,378.9,BK0017956,G0019919,Norwegian,2025-12-01,3230.14,2026-04-05T21:18:59.632323
61.05,255.19,215.57,268.34,591.11,184.81,BK0017958,G0013388,Norwegian,2025-09-26,1576.07,2026-04-05T21:18:59.632340
1.53,304.2,1310.56,564.65,200.68,54.2,BK0017959,G0016581,Norwegian,2022-10-27,2435.82,2026-04-05T21:18:59.632358
0.0,535.94,4078.12,0.0,568.08,1376.02,BK0017960,G0015292,Regent,2022-01-10,6558.16,2026-04-05T21:18:59.632377
0.0,13.44,180.81,0.0,130.02,378.98,BK0017961,G0016834,Regent,2022-03-23,703.25,2026-04-05T21:18:59.632395
196.73,108.67,114.0,152.55,530.89,327.14,BK0017963,G0008245,Norwegian,2025-03-02,1429.98,2026-04-05T21:18:59.632414
14.7,81.15,625.1,309.04,885.17,304.98,BK0017964,G0015337,Norwegian,2023-01-03,2220.14,2026-04-05T21:18:59.632432
261.41,130.3,1163.96,128.35,615.01,152.27,BK0017965,G0015708,Norwegian,2025-08-19,2451.3,2026-04-05T21:18:59.632456
66.91,101.2,2349.99,197.69,175.87,603.26,BK0017966,G0004683,Oceania,2023-03-31,3494.92,2026-04-05T21:18:59.632475
592.07,380.32,1237.97,130.91,961.45,100.36,BK0017967,G0011660,Norwegian,2023-10-19,3403.08,2026-04-05T21:18:59.632493
298.01,538.27,1015.73,7.56,65.76,677.56,BK0017968,G0005412,Oceania,2025-11-13,2602.89,2026-04-05T21:18:59.632511
129.83,238.64,2258.31,40.64,390.7,572.07,BK0017969,G0004109,Norwegian,2022-11-05,3630.19,2026-04-05T21:18:59.632529
0.0,314.51,1334.07,0.0,96.81,148.37,BK0017970,G0005214,Regent,2025-11-21,1893.76,2026-04-05T21:18:59.632547
368.25,458.18,15.6,715.59,893.12,264.08,BK0017971,G0009330,Norwegian,2022-12-28,2714.82,2026-04-05T21:18:59.632565
120.84,665.04,805.75,1427.74,968.19,468.91,BK0017972,G0006086,Norwegian,2022-03-10,4456.47,2026-04-05T21:18:59.632583
217.88,125.91,443.69,251.59,72.21,498.77,BK0017973,G0009678,Oceania,2025-07-19,1610.05,2026-04-05T21:18:59.632601
0.0,916.29,447.9,0.0,369.48,621.03,BK0017974,G0014923,Regent,2022-04-06,2354.7,2026-04-05T21:18:59.632619
524.0,341.39,1186.95,235.7,929.52,464.49,BK0017975,G0002824,Norwegian,2022-07-25,3682.05,2026-04-05T21:18:59.632638
240.56,447.99,530.47,19.53,116.29,169.87,BK0017976,G0007939,Oceania,2025-06-25,1524.71,2026-04-05T21:18:59.632656
0.0,1071.23,3037.59,0.0,170.21,385.61,BK0017977,G0015746,Regent,2025-11-28,4664.64,2026-04-05T21:18:59.632674
37.76,427.08,1976.3,357.94,1361.41,247.5,BK0017978,G0015635,Norwegian,2025-02-03,4407.99,2026-04-05T21:18:59.632692
621.57,174.57,642.66,857.6,1300.25,52.89,BK0017980,G0016057,Norwegian,2023-10-19,3649.54,2026-04-05T21:18:59.632710
367.08,638.61,1220.0,803.63,1181.34,162.39,BK0017981,G0009712,Norwegian,2023-02-01,4373.05,2026-04-05T21:18:59.632727
287.29,102.89,213.77,255.17,53.02,172.95,BK0017982,G0004115,Norwegian,2024-06-16,1085.09,2026-04-05T21:18:59.632743
0.0,452.16,963.43,0.0,599.6,154.04,BK0017983,G0009146,Regent,2025-09-21,2169.23,2026-04-05T21:18:59.632759
0.0,910.87,4381.73,0.0,347.71,644.88,BK0017984,G0018895,Regent,2022-03-14,6285.19,2026-04-05T21:18:59.632775
6.19,116.73,531.15,70.72,33.51,86.8,BK0017985,G0008436,Oceania,2023-06-30,845.1,2026-04-05T21:18:59.632795
521.18,499.78,579.22,1098.15,551.65,489.61,BK0017986,G0003580,Norwegian,2022-02-14,3739.59,2026-04-05T21:18:59.632811
0.0,373.4,157.98,0.0,161.68,95.73,BK0017987,G0009298,Regent,2025-06-08,788.79,2026-04-05T21:18:59.632828
0.0,27.05,1944.95,0.0,74.68,671.84,BK0017988,G0011501,Regent,2024-12-22,2718.52,2026-04-05T21:18:59.632845
63.06,202.18,197.65,1487.57,1829.91,502.52,BK0017989,G0004426,Norwegian,2024-04-08,4282.89,2026-04-05T21:18:59.632863
511.84,196.03,1237.9,444.64,1451.11,512.23,BK0017990,G0006437,Norwegian,2025-08-02,4353.75,2026-04-05T21:18:59.632882
671.25,190.41,1294.22,1508.68,1655.86,497.04,BK0017991,G0013996,Norwegian,2024-04-24,5817.46,2026-04-05T21:18:59.632900
85.97,155.75,306.7,218.38,103.61,15.92,BK0017992,G0015646,Norwegian,2025-09-22,886.33,2026-04-05T21:18:59.632918
316.92,285.46,601.18,587.03,158.86,219.57,BK0017993,G0015285,Oceania,2022-02-24,2169.02,2026-04-05T21:18:59.632936
518.46,117.89,344.78,788.12,150.91,259.0,BK0017994,G0013608,Norwegian,2025-05-24,2179.16,2026-04-05T21:18:59.632954
337.98,327.36,3021.26,126.04,264.27,793.9,BK0017996,G0006398,Norwegian,2023-08-09,4870.81,2026-04-05T21:18:59.632972
0.0,471.75,1778.92,0.0,282.36,218.05,BK0017997,G0010344,Regent,2024-03-11,2751.08,2026-04-05T21:18:59.632991
271.63,403.39,772.6,582.89,377.0,396.6,BK0017998,G0016864,Norwegian,2024-05-14,2804.11,2026-04-05T21:18:59.633009
167.89,302.36,1160.88,149.83,72.51,108.98,BK0017999,G0000162,Oceania,2025-02-16,1962.45,2026-04-05T21:18:59.633027
244.54,209.73,931.5,133.92,220.97,350.7,BK0018000,G0004433,Norwegian,2024-10-11,2091.36,2026-04-05T21:18:59.633045
93.3,140.17,1811.35,53.52,158.21,439.12,BK0018002,G0002624,Oceania,2024-08-08,2695.67,2026-04-05T21:18:59.633064
186.94,422.14,545.68,138.33,983.8,119.52,BK0018003,G0007495,Norwegian,2024-03-25,2396.41,2026-04-05T21:18:59.633082
48.73,919.02,2950.8,744.66,97.36,830.99,BK0018004,G0002400,Oceania,2022-06-19,5591.56,2026-04-05T21:18:59.633100
70.87,151.08,332.29,264.41,473.13,13.85,BK0018005,G0008959,Norwegian,2024-04-11,1305.63,2026-04-05T21:18:59.633118
569.71,27.26,13.33,389.82,130.23,166.16,BK0018006,G0014174,Norwegian,2025-03-02,1296.51,2026-04-05T21:18:59.633136
215.99,1074.46,2451.14,724.33,145.37,667.26,BK0018007,G0018592,Oceania,2024-04-16,5278.55,2026-04-05T21:18:59.633154
144.99,637.47,2153.44,89.59,183.03,281.31,BK0018008,G0007621,Oceania,2024-07-07,3489.83,2026-04-05T21:18:59.633177
8.49,153.66,306.23,142.66,40.33,14.15,BK0018009,G0013140,Oceania,2025-06-03,665.52,2026-04-05T21:18:59.633196
105.24,276.06,166.17,211.51,464.57,6.57,BK0018010,G0004557,Norwegian,2022-11-21,1230.12,2026-04-05T21:18:59.633213
161.66,44.83,544.2,78.38,322.48,75.64,BK0018011,G0001408,Norwegian,2023-08-24,1227.19,2026-04-05T21:18:59.633230
476.62,290.05,1402.8,355.12,697.03,202.21,BK0018012,G0011449,Norwegian,2024-09-23,3423.83,2026-04-05T21:18:59.633246
1097.19,64.52,1958.13,1243.94,928.69,414.42,BK0018013,G0015195,Norwegian,2024-09-05,5706.89,2026-04-05T21:18:59.633263
577.61,369.68,1532.87,231.83,1891.67,410.39,BK0018014,G0005039,Norwegian,2022-09-06,5014.05,2026-04-05T21:18:59.633279
48.12,128.35,253.04,136.0,115.36,85.05,BK0018015,G0005434,Norwegian,2025-06-26,765.92,2026-04-05T21:18:59.633296
142.12,198.16,728.22,370.47,69.62,159.79,BK0018016,G0002669,Norwegian,2025-08-13,1668.38,2026-04-05T21:18:59.633312
292.46,497.55,1191.1,172.23,667.72,374.72,BK0018017,G0002470,Norwegian,2022-12-26,3195.78,2026-04-05T21:18:59.633329
2.42,338.81,734.81,35.32,96.84,74.57,BK0018018,G0017049,Oceania,2022-10-26,1282.77,2026-04-05T21:18:59.633347
878.95,230.09,1414.93,657.99,1628.18,707.23,BK0018019,G0004414,Norwegian,2022-01-19,5517.37,2026-04-05T21:18:59.633365
272.98,178.16,180.36,47.33,366.54,14.07,BK0018020,G0003500,Norwegian,2022-05-26,1059.44,2026-04-05T21:18:59.633383
0.0,450.12,7763.41,0.0,493.02,790.13,BK0018021,G0012334,Regent,2022-11-18,9496.68,2026-04-05T21:18:59.633401
249.78,48.83,232.87,332.65,45.34,26.68,BK0018022,G0017943,Oceania,2024-05-01,936.15,2026-04-05T21:18:59.633420
0.0,1694.19,1082.68,0.0,537.2,340.33,BK0018023,G0009797,Regent,2023-08-01,3654.4,2026-04-05T21:18:59.633438
551.34,299.78,483.03,207.37,74.22,387.36,BK0018024,G0013974,Norwegian,2025-06-09,2003.1,2026-04-05T21:18:59.633456
85.82,572.19,1189.68,95.29,94.33,392.97,BK0018025,G0006183,Oceania,2022-01-05,2430.28,2026-04-05T21:18:59.633474
24.79,0.24,1446.73,732.27,908.77,49.24,BK0018026,G0006873,Norwegian,2023-03-18,3162.04,2026-04-05T21:18:59.633492
72.07,39.13,12.06,191.71,404.63,136.37,BK0018027,G0018967,Norwegian,2024-11-14,855.97,2026-04-05T21:18:59.633511
249.49,798.0,2747.79,1107.61,177.21,441.36,BK0018029,G0004252,Norwegian,2024-01-12,5521.46,2026-04-05T21:18:59.633529
540.06,636.45,2107.55,404.71,289.27,451.79,BK0018030,G0015128,Norwegian,2025-07-23,4429.83,2026-04-05T21:18:59.633547
316.32,865.17,1097.12,231.5,65.45,558.43,BK0018031,G0001478,Norwegian,2024-04-25,3133.99,2026-04-05T21:18:59.633565
332.57,33.29,1057.44,117.06,347.68,366.7,BK0018032,G0004432,Norwegian,2025-10-24,2254.74,2026-04-05T21:18:59.633583
0.0,479.81,1402.46,0.0,169.57,186.11,BK0018033,G0002324,Regent,2022-11-04,2237.95,2026-04-05T21:18:59.633601
832.78,665.93,2136.3,983.5,1092.48,333.65,BK0018034,G0002106,Norwegian,2024-02-19,6044.64,2026-04-05T21:18:59.633619
160.43,324.34,591.01,160.26,123.53,418.45,BK0018035,G0016683,Oceania,2022-01-21,1778.02,2026-04-05T21:18:59.633637
326.5,455.19,558.5,308.35,184.79,127.28,BK0018036,G0010857,Norwegian,2022-08-18,1960.61,2026-04-05T21:18:59.633655
113.91,307.96,195.8,708.25,687.79,351.95,BK0018037,G0015509,Norwegian,2023-07-09,2365.66,2026-04-05T21:18:59.633673
149.18,184.82,1226.85,122.75,964.68,311.24,BK0018040,G0012868,Norwegian,2024-01-31,2959.52,2026-04-05T21:18:59.633691
0.0,274.6,7127.62,0.0,706.01,1151.47,BK0018041,G0003518,Regent,2024-04-11,9259.7,2026-04-05T21:18:59.633710
0.0,63.02,827.76,0.0,164.95,503.43,BK0018042,G0017249,Regent,2025-10-28,1559.16,2026-04-05T21:18:59.633726
43.0,792.2,4499.56,312.43,274.07,1246.53,BK0018043,G0005291,Oceania,2022-09-16,7167.79,2026-04-05T21:18:59.633742
436.98,390.93,205.87,302.02,536.52,353.94,BK0018044,G0010044,Norwegian,2022-01-13,2226.26,2026-04-05T21:18:59.633759
321.24,17.58,750.6,85.35,803.14,230.0,BK0018045,G0013105,Norwegian,2025-11-19,2207.91,2026-04-05T21:18:59.633775
49.55,350.42,763.56,269.12,93.88,330.44,BK0018046,G0012308,Oceania,2025-11-11,1856.97,2026-04-05T21:18:59.633792
569.15,65.28,1463.95,171.46,488.94,187.72,BK0018047,G0004565,Norwegian,2025-06-14,2946.5,2026-04-05T21:18:59.633808
344.91,814.88,2418.39,373.33,6.31,485.36,BK0018048,G0014244,Norwegian,2022-12-05,4443.18,2026-04-05T21:18:59.633825
162.24,181.31,1261.3,236.23,647.77,18.16,BK0018051,G0016661,Norwegian,2023-02-25,2507.01,2026-04-05T21:18:59.633842
