booking_id,guest_id,brand,ship_name,itinerary_name,region,nights,cabin_category,num_guests,booking_date,sail_date,booking_window_days,cabin_price_usd,total_revenue_usd,booking_channel,is_cancelled,cancellation_date,cancellation_reason,loyalty_tier,_fivetran_synced
BK0030723,G0011217,Regent,Seven Seas Splendor,Alaska Explorer,Alaska,7,Master Suite,2,2021-08-10,2022-07-01,325,11468.42,24344.49,OTA,True,2022-03-20,Weather,Gold,2026-04-05T21:18:37.627452
BK0030724,G0014300,Norwegian,Norwegian Bliss,Bermuda Getaway,Bermuda,5,Mini-Suite,2,2025-02-02,2025-10-30,270,1824.6,3925.76,Travel Agent,False,,,Gold,2026-04-05T21:18:37.627457
BK0030725,G0001248,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Oceanview,1,2021-10-13,2022-03-06,144,1207.35,1198.22,Direct Web,False,,,Ambassador,2026-04-05T21:18:37.627462
BK0030726,G0008988,Oceania,Allura,Asia Discovery,Asia,14,Inside,2,2022-04-04,2022-10-28,207,9296.38,17718.21,Group,False,,,Latitudes,2026-04-05T21:18:37.627467
BK0030727,G0005046,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Inside,2,2024-05-18,2024-08-06,80,800.73,1540.85,Loyalty,False,,,Platinum,2026-04-05T21:18:37.627472
BK0030728,G0011688,Norwegian,Norwegian Joy,Hawaii Aloha,Hawaii,12,Inside,2,2023-09-16,2024-06-03,261,2284.78,4369.74,Travel Agent,False,,,Gold,2026-04-05T21:18:37.627477
BK0030729,G0008540,Norwegian,Norwegian Getaway,Panama Canal,Americas,14,Balcony,2,2025-05-01,2025-05-23,22,1300.02,2487.82,Group,False,,,None,2026-04-05T21:18:37.627482
BK0030730,G0000367,Norwegian,Norwegian Joy,Alaska Explorer,Alaska,7,Oceanview,2,2022-06-19,2022-11-29,163,935.24,2014.84,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.627487
BK0030731,G0017074,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Haven Suite,2,2022-06-02,2022-11-24,175,2180.05,4492.26,OTA,False,,,Gold,2026-04-05T21:18:37.627493
BK0030732,G0002473,Oceania,Allura,Panama Canal,Americas,14,Inside,1,2023-05-06,2023-12-20,228,3103.35,3212.73,OTA,True,2023-08-20,Medical,Gold,2026-04-05T21:18:37.627498
BK0030733,G0017671,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Haven Suite,2,2024-11-12,2025-04-21,160,3321.56,6656.33,Travel Agent,False,,,Gold,2026-04-05T21:18:37.627503
BK0030734,G0013477,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Haven Suite,3,2023-12-04,2024-06-06,185,3542.85,10434.49,Group,False,,,Latitudes,2026-04-05T21:18:37.627508
BK0030735,G0011672,Norwegian,Norwegian Encore,Panama Canal,Americas,14,Inside,1,2023-07-29,2023-11-06,100,2186.32,2128.76,Direct Web,True,2023-09-09,Work,Gold,2026-04-05T21:18:37.627514
BK0030736,G0002036,Norwegian,Norwegian Getaway,Caribbean Classic,Caribbean,7,Inside,3,2023-03-27,2023-05-29,63,4984.85,14373.86,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.627519
BK0030737,G0011979,Oceania,Riviera,Hawaii Aloha,Hawaii,12,Concierge,2,2023-05-17,2024-05-08,357,5917.06,11787.53,OTA,True,2024-02-20,Personal,None,2026-04-05T21:18:37.627524
BK0030738,G0015831,Norwegian,Norwegian Bliss,Asia Discovery,Asia,14,Balcony,3,2025-07-14,2025-10-03,81,1299.55,4273.47,OTA,False,,,None,2026-04-05T21:18:37.627529
BK0030739,G0018660,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Inside,3,2023-12-01,2024-03-09,99,3188.58,10173.39,Loyalty,False,,,None,2026-04-05T21:18:37.627534
BK0030740,G0014121,Oceania,Allura,Caribbean Classic,Caribbean,7,Oceanview,3,2025-07-10,2025-10-03,85,6514.34,20859.1,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.627539
BK0030741,G0014017,Norwegian,Norwegian Escape,Mediterranean Dreams,Mediterranean,10,Oceanview,2,2021-08-30,2022-01-16,139,2900.11,5724.9,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.627544
BK0030742,G0001422,Regent,Seven Seas Explorer,Norwegian Fjords,Europe,9,Superior Suite,2,2022-08-16,2023-12-22,493,22835.01,45178.32,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.627549
BK0030743,G0014735,Oceania,Allura,Mediterranean Dreams,Mediterranean,10,Penthouse,3,2021-12-01,2022-08-22,264,4414.85,12958.22,Loyalty,False,,,Gold,2026-04-05T21:18:37.627554
BK0030744,G0017813,Oceania,Vista,Mediterranean Dreams,Mediterranean,10,Veranda,3,2022-03-26,2022-07-28,124,12143.44,37702.9,Loyalty,False,,,Platinum,2026-04-05T21:18:37.627559
BK0030745,G0009592,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Haven Suite,2,2024-06-15,2024-12-21,189,2250.7,4784.45,Loyalty,False,,,None,2026-04-05T21:18:37.627564
BK0030746,G0008006,Norwegian,Norwegian Joy,Bermuda Getaway,Bermuda,5,Balcony,2,2022-01-01,2022-05-12,131,1978.08,3846.39,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.627569
BK0030747,G0001439,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Oceanview,2,2023-12-29,2024-09-15,261,1771.36,3368.07,Group,False,,,None,2026-04-05T21:18:37.627574
BK0030748,G0008739,Norwegian,Norwegian Getaway,Bermuda Getaway,Bermuda,5,Mini-Suite,2,2024-01-10,2024-02-29,50,4511.02,9824.86,Travel Agent,False,,,Gold,2026-04-05T21:18:37.627579
BK0030749,G0000503,Norwegian,Norwegian Getaway,Mediterranean Dreams,Mediterranean,10,Oceanview,2,2023-12-25,2024-06-25,183,2937.14,6198.06,Travel Agent,False,,,None,2026-04-05T21:18:37.627584
BK0030750,G0014313,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Haven Suite,3,2022-03-06,2022-09-27,205,3909.99,12149.25,Group,False,,,Latitudes,2026-04-05T21:18:37.627589
BK0030751,G0000696,Norwegian,Norwegian Encore,Panama Canal,Americas,14,Oceanview,2,2022-12-06,2023-07-17,223,4124.38,8631.52,OTA,False,,,None,2026-04-05T21:18:37.627593
BK0030752,G0006041,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Inside,4,2022-10-09,2023-01-07,90,3491.52,13298.64,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.627598
BK0030753,G0013062,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Haven Suite,4,2022-04-16,2022-12-17,245,894.99,3718.58,Group,True,2022-09-12,,None,2026-04-05T21:18:37.627604
BK0030754,G0004853,Regent,Seven Seas Explorer,Panama Canal,Americas,14,Superior Suite,2,2021-11-07,2022-04-10,154,13069.57,28065.39,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.627609
BK0030755,G0005070,Regent,Seven Seas Grandeur,Bermuda Getaway,Bermuda,5,Master Suite,2,2024-06-03,2025-10-03,487,21833.89,44810.39,Group,False,,,Platinum,2026-04-05T21:18:37.627614
BK0030756,G0010423,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Balcony,2,2021-11-26,2022-06-22,208,1948.84,4013.93,Direct Web,False,,,None,2026-04-05T21:18:37.627619
BK0030757,G0001512,Oceania,Marina,Hawaii Aloha,Hawaii,12,Concierge,4,2022-05-02,2022-12-23,235,6240.57,25883.91,Loyalty,False,,,None,2026-04-05T21:18:37.627624
BK0030758,G0016030,Oceania,Allura,Panama Canal,Americas,14,Veranda,3,2022-07-13,2023-04-05,266,9476.0,28179.48,Group,False,,,Latitudes,2026-04-05T21:18:37.627629
BK0030759,G0000021,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Oceanview,2,2022-12-10,2023-06-16,188,4110.21,8211.47,OTA,False,,,None,2026-04-05T21:18:37.627634
BK0030760,G0005794,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Balcony,3,2025-03-29,2025-06-12,75,4440.35,13232.7,OTA,False,,,None,2026-04-05T21:18:37.627639
BK0030761,G0010745,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Oceanview,2,2023-07-13,2024-01-27,198,2129.07,4610.03,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.627644
BK0030762,G0008337,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Inside,3,2025-03-12,2025-07-06,116,3071.9,9839.19,Direct Web,False,,,None,2026-04-05T21:18:37.627649
BK0030763,G0016231,Regent,Seven Seas Mariner,Hawaii Aloha,Hawaii,12,Superior Suite,1,2023-11-07,2024-04-30,175,23769.11,24974.73,Loyalty,True,2024-04-12,Personal,Latitudes,2026-04-05T21:18:37.627654
BK0030764,G0003496,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Haven Suite,3,2024-06-23,2024-10-11,110,2242.91,6917.76,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.627659
BK0030765,G0012635,Norwegian,Norwegian Getaway,Asia Discovery,Asia,14,Inside,1,2021-11-19,2022-03-03,104,3905.7,4254.09,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.627664
BK0030766,G0000802,Regent,Seven Seas Mariner,Hawaii Aloha,Hawaii,12,Superior Suite,2,2022-03-16,2023-03-10,359,23132.48,46011.79,Travel Agent,False,,,Gold,2026-04-05T21:18:37.627669
BK0030767,G0010092,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Haven Suite,1,2023-10-15,2024-06-06,235,2345.61,2572.34,Group,False,,,None,2026-04-05T21:18:37.627674
BK0030768,G0008026,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Oceanview,1,2024-10-27,2025-07-16,262,623.84,643.33,Loyalty,True,2024-11-16,Weather,None,2026-04-05T21:18:37.627680
BK0030769,G0000363,Regent,Seven Seas Grandeur,Hawaii Aloha,Hawaii,12,Deluxe Suite,2,2024-01-09,2024-09-15,250,4664.83,8964.43,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.627685
BK0030770,G0012500,Oceania,Riviera,Mediterranean Dreams,Mediterranean,10,Penthouse,2,2025-04-16,2025-07-12,87,7423.37,14353.73,Direct Web,False,,,Gold,2026-04-05T21:18:37.627690
BK0030771,G0016784,Oceania,Vista,Caribbean Classic,Caribbean,7,Concierge,2,2021-04-18,2022-01-26,283,11786.45,23043.8,Travel Agent,False,,,None,2026-04-05T21:18:37.627696
BK0030772,G0009664,Norwegian,Norwegian Getaway,Panama Canal,Americas,14,Haven Suite,1,2023-07-09,2024-01-05,180,1346.8,1345.68,Group,False,,,Latitudes,2026-04-05T21:18:37.627701
BK0030773,G0000538,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Mini-Suite,3,2024-11-30,2025-05-31,182,1178.96,3429.51,Travel Agent,True,2025-05-09,Medical,Latitudes,2026-04-05T21:18:37.627708
BK0030774,G0008360,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Balcony,3,2022-12-27,2023-03-30,93,2793.75,8445.83,OTA,True,2023-01-08,Work,Gold,2026-04-05T21:18:37.627713
BK0030775,G0005556,Oceania,Marina,Panama Canal,Americas,14,Veranda,3,2021-10-08,2022-09-16,343,3533.19,11428.93,Group,True,2022-03-04,Price,Gold,2026-04-05T21:18:37.627719
BK0030776,G0017965,Oceania,Marina,Asia Discovery,Asia,14,Veranda,2,2024-07-15,2025-06-01,321,10502.54,21398.75,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.627724
BK0030777,G0011560,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Oceanview,2,2023-11-12,2024-02-14,94,582.75,1197.37,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.627729
BK0030778,G0008625,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Oceanview,2,2022-10-19,2022-10-26,7,3808.97,7713.43,Loyalty,False,,,None,2026-04-05T21:18:37.627735
BK0030779,G0019053,Oceania,Riviera,Asia Discovery,Asia,14,Penthouse,2,2025-08-02,2025-11-21,111,5381.75,11640.52,OTA,True,2025-11-18,,Latitudes,2026-04-05T21:18:37.627741
BK0030780,G0016752,Oceania,Marina,Hawaii Aloha,Hawaii,12,Concierge,2,2022-01-10,2022-11-20,314,8918.32,19279.83,Group,False,,,Latitudes,2026-04-05T21:18:37.627746
BK0030781,G0001720,Norwegian,Norwegian Encore,Caribbean Classic,Caribbean,7,Balcony,4,2025-09-12,2025-12-21,100,5400.15,21399.11,Group,False,,,None,2026-04-05T21:18:37.627751
BK0030782,G0000634,Oceania,Marina,Norwegian Fjords,Europe,9,Veranda,2,2022-02-09,2022-04-24,74,10600.4,21973.58,Travel Agent,False,,,None,2026-04-05T21:18:37.627756
BK0030783,G0002359,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Mini-Suite,3,2025-03-31,2025-04-26,26,1475.15,4510.09,Group,False,,,Platinum,2026-04-05T21:18:37.627761
BK0030784,G0006936,Norwegian,Norwegian Encore,Caribbean Classic,Caribbean,7,Balcony,1,2022-12-06,2023-01-18,43,5069.92,5011.17,Group,True,2023-01-13,Work,Latitudes,2026-04-05T21:18:37.627766
BK0030785,G0010474,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Mini-Suite,2,2022-04-08,2022-05-10,32,933.41,1884.79,Group,True,2022-04-23,Medical,Platinum,2026-04-05T21:18:37.627772
BK0030786,G0012217,Oceania,Riviera,Norwegian Fjords,Europe,9,Oceanview,2,2022-01-23,2022-12-26,337,3899.7,8284.74,Loyalty,False,,,None,2026-04-05T21:18:37.627777
BK0030787,G0009606,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Oceanview,2,2023-01-06,2023-02-08,33,4290.38,8248.94,Direct Web,False,,,None,2026-04-05T21:18:37.627782
BK0030788,G0016546,Norwegian,Norwegian Encore,Hawaii Aloha,Hawaii,12,Mini-Suite,3,2023-03-16,2023-08-11,148,3989.51,12192.85,Direct Web,False,,,Gold,2026-04-05T21:18:37.627787
BK0030789,G0001691,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Mini-Suite,2,2022-09-20,2022-11-12,53,3389.23,7261.87,OTA,False,,,Gold,2026-04-05T21:18:37.627792
BK0030790,G0018522,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Oceanview,2,2022-04-08,2022-06-27,80,1385.05,2849.0,Group,False,,,Gold,2026-04-05T21:18:37.627797
BK0030791,G0015017,Regent,Seven Seas Explorer,Asia Discovery,Asia,14,Deluxe Suite,2,2024-03-08,2025-08-18,528,6741.84,14650.23,Group,False,,,Latitudes,2026-04-05T21:18:37.627802
BK0030792,G0001066,Regent,Seven Seas Explorer,Bermuda Getaway,Bermuda,5,Master Suite,2,2024-06-15,2025-01-07,206,15978.21,32147.14,Loyalty,False,,,None,2026-04-05T21:18:37.627807
BK0030793,G0019027,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Balcony,3,2024-06-20,2024-12-14,177,1673.24,5138.98,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.627812
BK0030794,G0004811,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Balcony,2,2023-06-24,2024-03-12,262,4129.1,8420.18,OTA,False,,,None,2026-04-05T21:18:37.627817
BK0030795,G0013412,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Balcony,2,2022-08-23,2022-12-17,116,4126.28,8594.31,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.627822
BK0030796,G0005622,Oceania,Riviera,Alaska Explorer,Alaska,7,Concierge,3,2022-03-19,2022-07-01,104,9097.8,28914.61,Group,False,,,Latitudes,2026-04-05T21:18:37.627827
BK0030797,G0007704,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Oceanview,2,2024-02-12,2024-03-31,48,2659.02,5459.17,Direct Web,False,,,Ambassador,2026-04-05T21:18:37.627832
BK0030798,G0008179,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Haven Suite,2,2024-08-16,2025-03-13,209,1899.88,4140.77,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.627837
BK0030799,G0009420,Norwegian,Norwegian Getaway,Panama Canal,Americas,14,Balcony,2,2022-02-04,2022-09-18,226,2897.77,5641.15,Travel Agent,False,,,Ambassador,2026-04-05T21:18:37.627841
BK0030800,G0005255,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Balcony,2,2024-03-04,2024-10-31,241,1089.05,2114.9,OTA,False,,,Platinum,2026-04-05T21:18:37.627846
BK0030801,G0005193,Regent,Seven Seas Splendor,Hawaii Aloha,Hawaii,12,Master Suite,2,2023-09-13,2024-03-12,181,8586.43,16511.48,OTA,False,,,Platinum,2026-04-05T21:18:37.627851
BK0030802,G0004825,Regent,Seven Seas Splendor,Asia Discovery,Asia,14,Penthouse Suite,2,2022-04-03,2022-09-24,174,15467.99,32556.1,Loyalty,False,,,Ambassador,2026-04-05T21:18:37.627855
BK0030803,G0019548,Oceania,Vista,Panama Canal,Americas,14,Inside,2,2024-06-14,2025-05-27,347,9798.37,20571.09,Group,False,,,Ambassador,2026-04-05T21:18:37.627860
BK0030804,G0001931,Oceania,Allura,Hawaii Aloha,Hawaii,12,Penthouse,2,2021-09-07,2022-07-28,324,10116.79,20951.23,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.627864
BK0030805,G0012835,Norwegian,Norwegian Joy,Bermuda Getaway,Bermuda,5,Balcony,2,2025-01-07,2025-05-28,141,2139.01,4179.91,OTA,False,,,None,2026-04-05T21:18:37.627869
BK0030806,G0011362,Regent,Seven Seas Splendor,Caribbean Classic,Caribbean,7,Master Suite,4,2022-04-27,2022-12-16,233,14780.21,60601.1,Direct Web,False,,,None,2026-04-05T21:18:37.627874
BK0030807,G0007801,Oceania,Allura,Alaska Explorer,Alaska,7,Oceanview,2,2024-07-26,2024-09-29,65,12505.97,26633.33,Direct Web,False,,,None,2026-04-05T21:18:37.627878
BK0030808,G0016438,Regent,Seven Seas Mariner,Bermuda Getaway,Bermuda,5,Deluxe Suite,1,2023-04-26,2023-12-29,247,5954.92,6464.14,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.627883
BK0030809,G0010005,Oceania,Allura,Caribbean Classic,Caribbean,7,Concierge,2,2022-12-29,2023-12-15,351,8406.08,16703.0,Travel Agent,False,,,Gold,2026-04-05T21:18:37.627887
BK0030810,G0010561,Norwegian,Norwegian Joy,Caribbean Classic,Caribbean,7,Inside,2,2025-02-13,2025-03-12,27,2156.07,4157.94,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.627892
BK0030811,G0003903,Regent,Seven Seas Splendor,Alaska Explorer,Alaska,7,Superior Suite,2,2021-01-28,2022-04-25,452,12980.99,27464.94,OTA,False,,,None,2026-04-05T21:18:37.627900
BK0030812,G0011674,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Haven Suite,4,2025-07-30,2025-12-20,143,1208.7,4629.89,OTA,False,,,None,2026-04-05T21:18:37.627905
BK0030813,G0009506,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Oceanview,2,2022-03-01,2022-03-25,24,1123.98,2313.9,Group,False,,,Ambassador,2026-04-05T21:18:37.627910
BK0030814,G0003169,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Mini-Suite,2,2025-06-27,2025-11-23,149,2910.07,6144.03,Direct Web,False,,,Gold,2026-04-05T21:18:37.627915
BK0030815,G0018993,Norwegian,Norwegian Bliss,Mediterranean Dreams,Mediterranean,10,Inside,2,2022-04-01,2022-07-28,118,6214.12,13083.63,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.627919
BK0030816,G0009108,Regent,Seven Seas Explorer,Alaska Explorer,Alaska,7,Penthouse Suite,4,2022-04-01,2022-08-12,133,14432.06,60248.64,Direct Web,False,,,None,2026-04-05T21:18:37.627924
BK0030817,G0011789,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Balcony,2,2024-08-24,2024-11-03,71,2714.35,5827.89,Direct Web,False,,,None,2026-04-05T21:18:37.627928
BK0030818,G0002740,Norwegian,Norwegian Joy,Caribbean Classic,Caribbean,7,Mini-Suite,3,2024-11-23,2025-05-29,187,1865.52,5635.56,Direct Web,False,,,Gold,2026-04-05T21:18:37.627933
BK0030819,G0015888,Norwegian,Norwegian Bliss,Bermuda Getaway,Bermuda,5,Mini-Suite,2,2022-08-26,2022-12-05,101,1858.44,3759.59,Direct Web,False,,,Gold,2026-04-05T21:18:37.627937
BK0030820,G0013931,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Balcony,3,2021-10-26,2022-02-12,109,4783.61,13801.54,Travel Agent,True,2021-12-11,Weather,Platinum,2026-04-05T21:18:37.627942
BK0030821,G0010821,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Oceanview,1,2024-11-05,2025-07-12,249,1371.68,1355.59,Loyalty,True,2025-03-28,Weather,Platinum,2026-04-05T21:18:37.627947
BK0030822,G0018267,Regent,Seven Seas Grandeur,Asia Discovery,Asia,14,Grand Suite,2,2021-08-18,2022-08-24,371,24767.02,50151.15,Loyalty,False,,,None,2026-04-05T21:18:37.627952
BK0030823,G0019285,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Inside,1,2023-09-25,2024-05-10,228,1280.4,1353.89,Travel Agent,False,,,Ambassador,2026-04-05T21:18:37.627956
BK0030824,G0004770,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Mini-Suite,3,2022-05-30,2022-12-10,194,803.71,2500.31,OTA,False,,,Gold,2026-04-05T21:18:37.627960
BK0030825,G0005991,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Oceanview,1,2022-04-19,2022-10-20,184,3884.54,3857.98,Group,False,,,None,2026-04-05T21:18:37.627965
BK0030826,G0007376,Oceania,Vista,Alaska Explorer,Alaska,7,Veranda,2,2024-09-18,2025-02-23,158,11235.92,24558.21,Direct Web,False,,,None,2026-04-05T21:18:37.627970
BK0030827,G0014153,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Balcony,2,2024-05-19,2024-06-13,25,730.31,1449.77,Direct Web,False,,,Platinum,2026-04-05T21:18:37.627974
BK0030828,G0005391,Oceania,Vista,Asia Discovery,Asia,14,Inside,2,2022-06-29,2023-04-13,288,6873.51,13536.31,Group,False,,,Latitudes,2026-04-05T21:18:37.627979
BK0030829,G0019644,Oceania,Marina,Hawaii Aloha,Hawaii,12,Veranda,3,2022-03-12,2022-08-12,153,6199.04,19403.31,Travel Agent,False,,,Gold,2026-04-05T21:18:37.627983
BK0030830,G0001731,Norwegian,Norwegian Escape,Mediterranean Dreams,Mediterranean,10,Oceanview,4,2024-03-07,2024-08-10,156,2793.18,11863.17,Direct Web,False,,,None,2026-04-05T21:18:37.627987
BK0030831,G0016290,Oceania,Vista,Mediterranean Dreams,Mediterranean,10,Concierge,2,2024-05-03,2024-08-27,116,7789.83,15369.45,Direct Web,False,,,None,2026-04-05T21:18:37.627992
BK0030832,G0003898,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Oceanview,2,2022-07-19,2022-11-09,113,4078.04,8376.06,Loyalty,False,,,Gold,2026-04-05T21:18:37.627996
BK0030833,G0017866,Regent,Seven Seas Grandeur,Panama Canal,Americas,14,Grand Suite,1,2023-01-24,2023-11-14,294,11916.05,13008.45,OTA,False,,,None,2026-04-05T21:18:37.628001
BK0030834,G0004303,Oceania,Riviera,Panama Canal,Americas,14,Penthouse,1,2024-03-11,2024-06-21,102,1908.13,1963.83,Group,False,,,None,2026-04-05T21:18:37.628006
BK0030835,G0001935,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Balcony,2,2023-05-19,2024-01-05,231,4057.52,8364.54,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.628010
BK0030836,G0012495,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Inside,2,2023-04-25,2023-07-02,68,1170.6,2331.01,Group,True,2023-05-08,Personal,Ambassador,2026-04-05T21:18:37.628015
BK0030837,G0001762,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Balcony,2,2023-04-17,2023-10-12,178,1653.13,3364.03,OTA,False,,,Gold,2026-04-05T21:18:37.628020
BK0030838,G0016079,Regent,Seven Seas Explorer,Hawaii Aloha,Hawaii,12,Deluxe Suite,1,2023-06-04,2024-05-09,340,15460.12,15084.58,Direct Web,False,,,None,2026-04-05T21:18:37.628024
BK0030839,G0007430,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Balcony,1,2022-11-24,2022-12-12,18,1900.37,1930.03,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.628029
BK0030840,G0008449,Norwegian,Norwegian Encore,Caribbean Classic,Caribbean,7,Haven Suite,2,2024-05-10,2024-07-09,60,1662.46,3178.88,Direct Web,False,,,None,2026-04-05T21:18:37.628034
BK0030841,G0015615,Regent,Seven Seas Splendor,Alaska Explorer,Alaska,7,Superior Suite,4,2023-06-17,2024-05-06,324,21126.1,83275.81,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.628038
BK0030842,G0006922,Oceania,Marina,Caribbean Classic,Caribbean,7,Penthouse,2,2022-03-07,2022-04-09,33,2215.86,4524.33,Loyalty,False,,,None,2026-04-05T21:18:37.628043
BK0030843,G0010005,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Inside,2,2022-11-12,2023-04-23,162,1328.27,2615.93,Direct Web,False,,,None,2026-04-05T21:18:37.628048
BK0030844,G0014205,Norwegian,Norwegian Bliss,Mediterranean Dreams,Mediterranean,10,Inside,2,2022-09-27,2022-12-26,90,1193.54,2280.36,Travel Agent,False,,,None,2026-04-05T21:18:37.628053
BK0030845,G0014897,Norwegian,Norwegian Getaway,Bermuda Getaway,Bermuda,5,Inside,3,2022-12-12,2023-04-26,135,1978.71,5753.4,Travel Agent,False,,,None,2026-04-05T21:18:37.628058
BK0030846,G0010648,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Oceanview,2,2022-01-22,2022-02-01,10,966.18,2071.17,Group,False,,,Gold,2026-04-05T21:18:37.628063
BK0030847,G0009683,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Oceanview,3,2023-05-17,2023-11-08,175,4321.69,12736.2,OTA,False,,,None,2026-04-05T21:18:37.628068
